"SUID","ACC","CAZY","CLASS","Cluster Size","Description","Domain","EC","EFI_ID","FAMILY","GDNA","GENUS","GI","GN","GO","HMP_Body_Site","HMP_Oxygen","IPRO","name","ORDER","Organism","PDB","PFAM","PHYLUM","selected","Sequence_Length","shared name","SPECIES","STATUS","Swissprot_Description","Taxonomy_ID","Uniprot_ID"
"1176955","B6FX97","None","Clostridia","1","Formate C-acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:EEA85864.1}","NA","Peptostreptococcaceae","False","Peptoclostridium","493484609:1","CLOHIR_00496","0008861 formate C-acetyltransferase activity","Gastrointestinal tract","Anaerobe","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","B6FX97","Clostridiales","[Clostridium] hiranonis DSM 13275.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","796","B6FX97","[Clostridium] hiranonis","Unreviewed","NA","500633","B6FX97_9FIRM"
"1176956","B2A1A1","None","Clostridia","1","Formate C-acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:ACB86039.1}","NA","Natranaerobiaceae","False","Natranaerobius","179351769:0","Nther_2476","0008861 formate C-acetyltransferase activity","None","None","IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","B2A1A1","Natranaerobiales","Natranaerobius thermophilus  (strain ATCC BAA-1301 / DSM 18059 /JW/NM-WN-LF)","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","796","B2A1A1","Natranaerobius thermophilus","Unreviewed","NA","457570","B2A1A1_NATTJ"
"1176957","B8G188","None","Clostridia","1","Pyruvate formate-lyase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:ACL19303.1}","NA","Peptococcaceae","False","Desulfitobacterium","506423598:1","Dhaf_1246","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","B8G188","Clostridiales","Desulfitobacterium hafniense  (strain DCB-2 / DSM 10664)","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","796","B8G188","Desulfitobacterium hafniense","Unreviewed","NA","272564","B8G188_DESHD"
"1176974","A0A0S7ZQT6","None","NA","1","Pyruvate formate-lyase ","Bacteria","None","NA","NA","False","NA","931400254:0","AMS17_03680","0016829 lyase activity","None","None","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","A0A0S7ZQT6","NA","Spirochaetes bacterium DG_61.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","798","A0A0S7ZQT6","NA","Unreviewed","NA","1704237","A0A0S7ZQT6_9SPI"
"1176975","A0A133QCA9","None","Bacilli","1","Formate C-acetyltransferase ","Bacteria","None","NA","Staphylococcaceae","False","Staphylococcus","985358414:0","HMPREF3225_00042","0008861 formate C-acetyltransferase activity","Skin","Facultative","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A133QCA9","Bacillales","Staphylococcus lugdunensis.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","798","A0A133QCA9","Staphylococcus lugdunensis","Unreviewed","NA","28035","A0A133QCA9_STAL"
"1176976","A0A0M2NGW0","None","Clostridia","1","Pyruvate formate-lyase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:KKI49510.1}","NA","Catabacteriaceae","False","Catabacter","815024632:1","CHK_3088","0008861 formate C-acetyltransferase activity|0016829 lyase activity","Gastrointestinal tract","Not Specified","IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0M2NGW0","Clostridiales","Catabacter hongkongensis.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","798","A0A0M2NGW0","Catabacter hongkongensis","Unreviewed","NA","270498","A0A0M2NGW0_9FIR"
"1176977","A0A0F2JIX8","None","Clostridia","1","Pyruvate formate-lyase ","Bacteria","None","NA","Peptococcaceae","False","Desulfosporosinus","778263204:1","UF75_1231","0016829 lyase activity","None","None","IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","A0A0F2JIX8","Clostridiales","Desulfosporosinus sp. I2.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","798","A0A0F2JIX8","Desulfosporosinus sp. I2","Unreviewed","NA","1617025","A0A0F2JIX8_9FIR"
"1176978","G2G0P6","None","Clostridia","1","Glycine radical family protein ","Bacteria","None","NA","Peptococcaceae","False","Desulfosporosinus","344325038:1","DOT_5583","0003824 catalytic activity","None","None","IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","G2G0P6","Clostridiales","Desulfosporosinus sp. OT.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","798","G2G0P6","Desulfosporosinus sp. OT","Unreviewed","NA","913865","G2G0P6_9FIRM"
"1176979","A0A0F2Q108","None","NA","1","Pyruvate formate-lyase ","Bacteria","None","NA","NA","False","NA","780815810:0","VR72_15655","0016829 lyase activity","None","None","IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","A0A0F2Q108","NA","Clostridiaceae bacterium BRH_c20a.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","798","A0A0F2Q108","NA","Unreviewed","NA","1629719","A0A0F2Q108_9CLO"
"1176980","A0A0M2U0V4","None","Clostridia","1","Uncharacterized protein ","Bacteria","None","NA","None","False","None","816613170:0","SY88_18730","0003824 catalytic activity","None","None","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0M2U0V4","Clostridiales","Clostridiales bacterium PH28_bin88.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","798","A0A0M2U0V4","Clostridiales bacterium PH28_bin88","Unreviewed","NA","1605376","A0A0M2U0V4_9FIR"
"1176981","Q3A4R4","None","Deltaproteobacteria","1","Glycerol dehydratase ","Bacteria","None","NA","Desulfuromonadaceae","False","Pelobacter","499660391:1","Pcar_1397","0003824 catalytic activity","None","None","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","Q3A4R4","Desulfuromonadales","Pelobacter carbinolicus  (strain DSM 2380 / NBRC 103641 / GraBd1)","None","PF01228 Gly_radical|PF02901 PFL","Proteobacteria","false","799","Q3A4R4","Pelobacter carbinolicus","Unreviewed","NA","338963","Q3A4R4_PELCD"
"1176966","A0A174XJP9","None","Clostridia","1","Pyruvate formate-lyase ","Bacteria","4.1.1.83 {ECO:0000313|EMBL:CUQ58261.1}","NA","None","False","Flavonifractor","None","ERS852518_06013","None","None","None","None","A0A174XJP9","Clostridiales","Flavonifractor plautii.","None","None","Firmicutes","false","797","A0A174XJP9","Flavonifractor plautii","Unreviewed","NA","292800","A0A174XJP9_9FIR"
"1176967","F4GJ42","None","Spirochaetia","1","Pyruvate formate-lyase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:AEC01337.1}","NA","Spirochaetaceae","False","Sphaerochaeta","329747981:1","Spico_0095","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","F4GJ42","Spirochaetales","Sphaerochaeta coccoides  (strain ATCC BAA-1237 / DSM 17374 / SPN1)","None","PF01228 Gly_radical|PF02901 PFL","Spirochaetes","false","797","F4GJ42","Sphaerochaeta coccoides","Unreviewed","NA","760011","F4GJ42_SPHCD"
"1176968","U2Q801","None","Clostridia","1","Pyruvate formate-lyase ","Bacteria","None","NA","Clostridiaceae","False","Clostridium","544196343:1","CINTURNW_0175","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","U2Q801","Clostridiales","Clostridium intestinale URNW.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","797","U2Q801","Clostridium intestinale","Unreviewed","NA","1294142","U2Q801_9CLOT"
"1176969","C0C5J5","None","Clostridia","1","Putative formate C-acetyltransferase ","Bacteria","None","NA","Lachnospiraceae","False","Lachnoclostridium","225159760:1","CLOHYLEM_07382","0016740 transferase activity","Gastrointestinal tract","Anaerobe","IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","C0C5J5","Clostridiales","[Clostridium] hylemonae DSM 15053.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","797","C0C5J5","[Clostridium] hylemonae","Unreviewed","NA","553973","C0C5J5_9FIRM"
"1176970","A0A087C139","None","Actinobacteria","1","Pyruvate formate-lyase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:KFI76989.1}","NA","Bifidobacteriaceae","False","Bifidobacterium","736886040:1","BMON_0545","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A087C139","Bifidobacteriales","Bifidobacterium mongoliense DSM 21395.","None","PF01228 Gly_radical|PF02901 PFL","Actinobacteria","false","797","A0A087C139","Bifidobacterium mongoliense","Unreviewed","NA","1437603","A0A087C139_9BIF"
"1176971","A0A010YU58|G9PVR7","None","Synergistia","2","Pyruvate formate-lyase ","Bacteria","None","NA","Synergistaceae","False","Cloacibacillus|Synergistes","736419856:1|363615271:1","Cloev_0821|HMPREF1006_01487","0016829 lyase activity","None|Gastrointestinal tract","None|Obligate anaerobe","IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","A0A010YU58","Synergistales","Cloacibacillus evryensis DSM 19522.|Synergistes sp. 3_1_syn1.","None","PF01228 Gly_radical|PF02901 PFL","Synergistetes","false","797","A0A010YU58","Cloacibacillus evryensis|Synergistes sp. 3_1_syn1","Unreviewed","NA","866499|457415","A0A010YU58_9BAC|G9PVR7_9BACT"
"1176972","A0A0F2PC91","None","NA","1","Uncharacterized protein ","Bacteria","None","NA","NA","False","NA","780805754:0","VR67_15690","0003824 catalytic activity","None","None","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0F2PC91","NA","Peptococcaceae bacterium BRH_c8a.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","798","A0A0F2PC91","NA","Unreviewed","NA","1629715","A0A0F2PC91_9FIR"
"1176973","A0A117S5G2","None","NA","1","Pyruvate formate-lyase ","Bacteria","None","NA","NA","False","NA","974210962:0","APF76_14490","0016829 lyase activity","None","None","IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","A0A117S5G2","NA","Desulfitibacter sp. BRH_c19.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","798","A0A117S5G2","NA","Unreviewed","NA","1734395","A0A117S5G2_9FIR"
"1176990","A0A0W8FRS5","None","NA","1","Pyruvate formate-lyase ","unclassified sequences","2.3.1.54 {ECO:0000313|EMBL:KUG23611.1}","NA","NA","False","NA","None","ASZ90_006596","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0W8FRS5","NA","hydrocarbon metagenome.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","799","A0A0W8FRS5","NA","Unreviewed","NA","938273","A0A0W8FRS5_9ZZZ"
"1176991","A0A140DV12","None","Erysipelotrichia","1","Pyruvate formate-lyase ","Bacteria","None","NA","Erysipelotrichaceae","False","Faecalibaculum","998635440:0","AALO17_13550","0016829 lyase activity","None","None","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","A0A140DV12","Erysipelotrichales","Faecalibaculum rodentium.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","799","A0A140DV12","Faecalibaculum rodentium","Unreviewed","NA","1702221","A0A140DV12_9FIR"
"1176992","C4IGE1","None","Clostridia","1","Formate C-acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:EEP53223.1}","NA","Clostridiaceae","False","Clostridium","237655667:1","CLP_1846","0008861 formate C-acetyltransferase activity","Not Specified","Anaerobe","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","C4IGE1","Clostridiales","Clostridium butyricum E4 str. BoNT E BL5262.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","799","C4IGE1","Clostridium butyricum","Unreviewed","NA","632245","C4IGE1_CLOBU"
"1176993","A0A135VQY2","None","NA","1","Uncharacterized protein ","Archaea","None","NA","NA","False","NA","998175368:0","AM325_05325","0003824 catalytic activity","None","None","IPR001150 Gly_radical|IPR004184 PFL_dom","A0A135VQY2","NA","Candidatus Thorarchaeota archaeon SMTZ1-45.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","799","A0A135VQY2","NA","Unreviewed","NA","1706444","A0A135VQY2_9ARC"
"1176994","G1V5F1|E5Y2N4","None","NA|Deltaproteobacteria","2","Uncharacterized protein |PFL2/glycerol dehydratase family glycyl radical enzyme ","Bacteria","None","NA","NA|Desulfovibrionaceae","False","NA|Bilophila","345040145:1|316924546:1","HMPREF0178_02748|HMPREF0179_00477","0003824 catalytic activity","None|Gastrointestinal tract","None|Anaerobe","IPR001150 Gly_radical|IPR004184 PFL_dom","G1V5F1","NA|Desulfovibrionales","Bilophila sp. 4_1_30.|Bilophila wadsworthia 3_1_6.","None","PF01228 Gly_radical|PF02901 PFL","NA|Proteobacteria","false","799","G1V5F1","NA|Bilophila wadsworthia","Unreviewed","NA","693988|563192","G1V5F1_9DELT|E5Y2N4_BILWA"
"1176995","G1V070","None","NA","1","Uncharacterized protein ","Bacteria","None","NA","NA","False","NA","345037813:1","HMPREF0178_00917","0003824 catalytic activity","None","None","IPR001150 Gly_radical|IPR004184 PFL_dom","G1V070","NA","Bilophila sp. 4_1_30.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","800","G1V070","NA","Unreviewed","NA","693988","G1V070_9DELT"
"1176996","A0A151AX32","None","NA","1","Benzylsuccinate synthase alpha subunit ","Bacteria","4.1.99.11 {ECO:0000313|EMBL:KYH32205.1}","NA","NA","False","NA","1011371286:1","MOMUL_17800","0018805 benzylsuccinate synthase activity","None","None","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A151AX32","NA","Moorella mulderi DSM 14980.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","800","A0A151AX32","NA","Unreviewed","NA","1122241","A0A151AX32_9THE"
"1176997","R2SUA9","None","Bacilli","1","PFL2/glycerol dehydratase family glycyl radical enzyme ","Bacteria","None","NA","Enterococcaceae","False","Enterococcus","498452463:2","UAU_02971","0003824 catalytic activity","None","None","IPR001150 Gly_radical|IPR004184 PFL_dom","R2SUA9","Lactobacillales","Enterococcus pallens ATCC BAA-351.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","800","R2SUA9","Enterococcus pallens","Unreviewed","NA","1158607","R2SUA9_9ENTE"
"1176982","N9WCT5","None","Clostridia","1","PFL2/glycerol dehydratase family glycyl radical enzyme ","Bacteria","None","NA","Clostridiaceae","False","Clostridium","480656599:1","HMPREF1092_02332","0003824 catalytic activity","Not Specified","Not Specified","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","N9WCT5","Clostridiales","Clostridium colicanis 209318.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","799","N9WCT5","Clostridium colicanis","Unreviewed","NA","999411","N9WCT5_9CLOT"
"1176983","S8GPK1","None","None","1","Glycyl radical enzyme, PFL2/glycerol dehydratase family ","Bacteria","None","NA","None","False","None","527500478:1","HMPREF9012_0468","0003824 catalytic activity","Oral","Anaerobe","IPR001150 Gly_radical|IPR004184 PFL_dom","S8GPK1","None","Bacteroidetes bacterium oral taxon 272 str. F0290.","None","PF01228 Gly_radical|PF02901 PFL","Bacteroidetes","false","799","S8GPK1","Bacteroidetes bacterium oral taxon 272","Unreviewed","NA","888054","S8GPK1_9BACT"
"1176984","A0A0M2U4U2","None","Clostridia","1","Uncharacterized protein ","Bacteria","None","NA","None","False","None","816613566:0","SY88_16375","0003824 catalytic activity","None","None","IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","A0A0M2U4U2","Clostridiales","Clostridiales bacterium PH28_bin88.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","799","A0A0M2U4U2","Clostridiales bacterium PH28_bin88","Unreviewed","NA","1605376","A0A0M2U4U2_9FIR"
"1176985","A0A0Q0VR02","None","NA","1","Uncharacterized protein ","Bacteria","None","NA","NA","False","NA","941494804:0","APR62_07905","0003824 catalytic activity","None","None","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0Q0VR02","NA","Smithella sp. SDB.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","799","A0A0Q0VR02","NA","Unreviewed","NA","1735324","A0A0Q0VR02_9DEL"
"1176986","A0A0Q1AB42","None","NA","1","Uncharacterized protein ","Bacteria","None","NA","NA","False","NA","941494240:0","APR62_08900","0003824 catalytic activity","None","None","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0Q1AB42","NA","Smithella sp. SDB.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","799","A0A0Q1AB42","NA","Unreviewed","NA","1735324","A0A0Q1AB42_9DEL"
"1176987","A0A0W8FUD3","None","NA","1","Pyruvate formate-lyase ","unclassified sequences","2.3.1.54 {ECO:0000313|EMBL:KUG24527.1}","NA","NA","False","NA","None","ASZ90_005639","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0W8FUD3","NA","hydrocarbon metagenome.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","799","A0A0W8FUD3","NA","Unreviewed","NA","938273","A0A0W8FUD3_9ZZZ"
"1176988","A0A073IRC8","None","Synergistia","1","Pyruvate formate-lyase ","Bacteria","None","NA","Synergistaceae","False","Synergistes","659517421:1","EH55_00470","0016829 lyase activity","None","None","IPR001150 Gly_radical|IPR004184 PFL_dom","A0A073IRC8","Synergistales","Synergistes jonesii.","None","PF01228 Gly_radical|PF02901 PFL","Synergistetes","false","799","A0A073IRC8","Synergistes jonesii","Unreviewed","NA","2754","A0A073IRC8_9BAC"
"1176989","R2SDP6","None","Bacilli","1","PFL2/glycerol dehydratase family glycyl radical enzyme ","Bacteria","None","NA","Enterococcaceae","False","Enterococcus","498451829:2","UAU_02346","0003824 catalytic activity","None","None","IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","R2SDP6","Lactobacillales","Enterococcus pallens ATCC BAA-351.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","799","R2SDP6","Enterococcus pallens","Unreviewed","NA","1158607","R2SDP6_9ENTE"
"1177006","K6U5D8","None","Clostridia","1","Pyruvate formate-lyase ","Bacteria","None","NA","Clostridiaceae","False","Clostridium","410602365:0","A370_01622","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","K6U5D8","Clostridiales","Clostridium sp. Maddingley MBC34-26.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","801","K6U5D8","Clostridium sp. Maddingley MBC34-26","Unreviewed","NA","1196322","K6U5D8_9CLOT"
"1177007","I9DK59","None","Negativicutes","1","Pyruvate formate-lyase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:AJQ28423.1}","NA","Sporomusaceae","False","Pelosinus","495229743:1","JBW_03082","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","I9DK59","Selenomonadales","Pelosinus fermentans JBW45.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","801","I9DK59","Pelosinus fermentans","Unreviewed","NA","1192197","I9DK59_9FIRM"
"1177008","A0A0F9RF68","None","NA","1","Uncharacterized protein ","unclassified sequences","None","NA","NA","False","NA","None","LCGC14_0902020","0003824 catalytic activity","None","None","IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0F9RF68","NA","marine sediment metagenome.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","801","A0A0F9RF68","NA","Unreviewed","NA","412755","A0A0F9RF68_9ZZZ"
"1177009","A0A139D8L1","None","NA","1","Formate C-acetyltransferase ","Bacteria","None","NA","NA","False","NA","1001930373:0","AWL62_684","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","A0A139D8L1","NA","Halanaerobium sp. T82-1.","None","PF01228 Gly_radical|PF02901 PFL","NA","false","801","A0A139D8L1","NA","Unreviewed","NA","1794808","A0A139D8L1_9FIR"
"1177010","D0GN72","None","Fusobacteriia","1","Formate C-acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:EEY34475.1}","NA","Leptotrichiaceae","False","Leptotrichia","261746970:1","HMPREF0554_1865","0008861 formate C-acetyltransferase activity","Oral","Anaerobe","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","D0GN72","Fusobacteriales","Leptotrichia goodfellowii F0264.","None","PF01228 Gly_radical|PF02901 PFL","Fusobacteria","false","801","D0GN72","Leptotrichia goodfellowii","Unreviewed","NA","596323","D0GN72_9FUSO"
